Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
RNC.csv,VKOR1.csv,0.4059516226796227,4.9204067170421936e-29,True,4969154.517624161,[ 0.0298 -0.7033 -0.1339  2.8268 -0.688 ]
RUBISCO.csv,PTEN.csv,0.525237466279125,0.0,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,PAFA.csv,0.5464587188199608,3.626781935419568e-80,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,AICDA.csv,0.41633880167655457,3.614302073297711e-10,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,AMIE.csv,0.5920655818285486,0.0,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,CAS9.csv,0.1869704392212339,9.341396129493211e-65,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,LGK.csv,0.5218646355488479,0.0,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,OTC.csv,0.5901581246528448,5.663972618511804e-148,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,PTEN_2018.csv,0.5272651450473568,0.0,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,RASH.csv,0.4351396274795919,5.633767631792076e-145,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,RNC.csv,0.5822365863744287,0.0,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,RUBISCO.csv (Train Set),0.5948517854530263,0.0,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
RUBISCO.csv,VKOR1.csv,0.36564801545802533,1.7938493897439898e-23,True,20626516.09540666,[-0.1108 -0.6818 -0.2395  1.0076 -0.688 ]
VKOR1.csv,PTEN.csv,0.49144317405663934,0.0,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,PAFA.csv,0.5070311203804256,1.8197303953725635e-67,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,AICDA.csv,0.4386235173125924,3.078601804938373e-11,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,AMIE.csv,0.5788867875144138,0.0,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,CAS9.csv,0.16579118713222532,4.092679376028727e-51,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,LGK.csv,0.4864815988424307,0.0,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,OTC.csv,0.40880041018101304,2.684453493751562e-64,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,PTEN_2018.csv,0.4892241275367084,0.0,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,RASH.csv,0.32596949002640035,1.7352148587069272e-78,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,RNC.csv,0.6220577203673827,0.0,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,RUBISCO.csv,0.5483934068778517,0.0,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
VKOR1.csv,VKOR1.csv (Train Set),0.4104697530912639,1.0453634649790015e-29,True,154970.27589739766,[ 0.0154 -0.3002 -0.0684  1.7676 -0.688 ]
