Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
RUBISCO.csv,OTC.csv,0.6229323612646059,1.984047408537093e-169,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,PTEN_2018.csv,0.5266373678310926,0.0,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,RASH.csv,0.45240338446976835,5.703108494097822e-158,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,RNC.csv,0.525484253275072,2.428630091464395e-302,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,RUBISCO.csv (Train Set),0.5875359165146145,0.0,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
RUBISCO.csv,VKOR1.csv,0.32943179246043564,4.1776701237774913e-19,True,20755436.337380204,[-0.1068 -0.6979 -0.2489  0.1973]
VKOR1.csv,PTEN.csv,0.5082756972467974,0.0,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,PAFA.csv,0.5225992895452858,2.78059367651108e-72,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,AICDA.csv,0.33771139884878204,5.71368587397209e-07,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,AMIE.csv,0.5200866750002354,0.0,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,CAS9.csv,0.16001058591844586,1.0876495160473323e-47,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,LGK.csv,0.49424897702390436,0.0,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,OTC.csv,0.5177865674336085,2.080185606381762e-108,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,PTEN_2018.csv,0.5098929559655847,0.0,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,RASH.csv,0.42715729415611914,3.2293016806800768e-139,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,RNC.csv,0.5655328864951696,0.0,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,RUBISCO.csv,0.5769025593368231,0.0,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
VKOR1.csv,VKOR1.csv (Train Set),0.34905747404111714,2.114292797639222e-21,True,158252.1424843109,[ 0.0572 -0.3848 -0.1108  0.1973]
